0.000000000000000000e+00
7.680000000000000000e+03
1.536000000000000000e+04
2.713600000000000000e+04
3.072000000000000000e+04
3.891200000000000000e+04
4.249600000000000000e+04
4.659200000000000000e+04
5.427200000000000000e+04
6.195200000000000000e+04
6.963200000000000000e+04
7.782400000000000000e+04
8.448000000000000000e+04
8.908800000000000000e+04
9.318400000000000000e+04
1.008640000000000000e+05
1.044480000000000000e+05
1.085440000000000000e+05
1.167360000000000000e+05
1.203200000000000000e+05
1.244160000000000000e+05
1.320960000000000000e+05
1.361920000000000000e+05
1.397760000000000000e+05
1.479680000000000000e+05
1.556480000000000000e+05
1.633280000000000000e+05
1.710080000000000000e+05
1.786880000000000000e+05
1.863680000000000000e+05
1.945600000000000000e+05
2.022400000000000000e+05
2.104320000000000000e+05
2.135040000000000000e+05
2.176000000000000000e+05
2.257920000000000000e+05
2.288640000000000000e+05
2.334720000000000000e+05
2.411520000000000000e+05
2.488320000000000000e+05
2.565120000000000000e+05
2.647040000000000000e+05
2.713600000000000000e+05
2.759680000000000000e+05
2.795520000000000000e+05
2.918400000000000000e+05
2.954240000000000000e+05
3.072000000000000000e+05
3.148800000000000000e+05
3.184640000000000000e+05
3.230720000000000000e+05
3.266560000000000000e+05
3.348480000000000000e+05
3.420160000000000000e+05
3.502080000000000000e+05
3.578880000000000000e+05
3.655680000000000000e+05
3.732480000000000000e+05
3.809280000000000000e+05
3.891200000000000000e+05
4.044800000000000000e+05
4.121600000000000000e+05
4.157440000000000000e+05
4.203520000000000000e+05
4.280320000000000000e+05
4.357120000000000000e+05
4.433920000000000000e+05
4.510720000000000000e+05
4.592640000000000000e+05
4.628480000000000000e+05
4.664320000000000000e+05
4.746240000000000000e+05
4.782080000000000000e+05
4.823040000000000000e+05
4.940800000000000000e+05
5.058560000000000000e+05
5.094400000000000000e+05
5.135360000000000000e+05
5.201920000000000000e+05
5.288960000000000000e+05
5.365760000000000000e+05
5.447680000000000000e+05
5.524480000000000000e+05
5.637120000000000000e+05
5.678080000000000000e+05
5.754880000000000000e+05
5.795840000000000000e+05
5.836800000000000000e+05
5.872640000000000000e+05
5.908480000000000000e+05
5.980160000000000000e+05
6.031360000000000000e+05
6.067200000000000000e+05
6.149120000000000000e+05
6.225920000000000000e+05
6.302720000000000000e+05
6.379520000000000000e+05
6.497280000000000000e+05
6.533120000000000000e+05
6.615040000000000000e+05
6.650880000000000000e+05
6.686720000000000000e+05
6.773760000000000000e+05
6.804480000000000000e+05
6.922240000000000000e+05
6.958080000000000000e+05
7.004160000000000000e+05
7.070720000000000000e+05
7.157760000000000000e+05
7.234560000000000000e+05
7.316480000000000000e+05
7.393280000000000000e+05
7.464960000000000000e+05
7.546880000000000000e+05
7.623680000000000000e+05
7.705600000000000000e+05
7.741440000000000000e+05
7.777280000000000000e+05
7.848960000000000000e+05
7.900160000000000000e+05
7.936000000000000000e+05
8.012800000000000000e+05
8.089600000000000000e+05
8.171520000000000000e+05
8.248320000000000000e+05
8.401920000000000000e+05
8.478720000000000000e+05
8.514560000000000000e+05
8.555520000000000000e+05
8.627200000000000000e+05
8.673280000000000000e+05
8.791040000000000000e+05
8.826880000000000000e+05
8.872960000000000000e+05
8.939520000000000000e+05
9.026560000000000000e+05
9.103360000000000000e+05
9.180160000000000000e+05
9.262080000000000000e+05
9.333760000000000000e+05
9.415680000000000000e+05
9.492480000000000000e+05
9.610240000000000000e+05
9.646080000000000000e+05
9.728000000000000000e+05
9.763840000000000000e+05
9.804800000000000000e+05
9.881600000000000000e+05
9.961420000000000000e+05
